target,cv_type,fold,method,seed,episode,f1,auc
huasco,random,2,reptile,123,2,0.9333333333333333,0.9759271307742355
huasco,random,2,reptile,123,3,0.9344262295081968,0.9658425504229018
huasco,random,2,reptile,123,4,0.9298245614035088,0.9798308392973325
huasco,random,2,reptile,123,5,0.9491525423728814,0.9791802212101497
huasco,random,2,reptile,123,6,0.9285714285714286,0.9879635653871178
huasco,random,2,reptile,123,7,0.9322033898305084,0.9687703318152245
huasco,random,2,reptile,123,8,0.9572649572649573,0.9869876382563436
huasco,random,2,reptile,123,9,0.918918918918919,0.9905660377358492
huasco,random,2,fomaml,123,0,0.9310344827586207,0.9791802212101497
huasco,random,2,fomaml,123,1,0.9482758620689655,0.9778789850357841
huasco,random,2,fomaml,123,2,0.8947368421052632,0.9512036434612883
huasco,random,2,fomaml,123,3,0.9482758620689655,0.9806441119063111
huasco,random,2,fomaml,123,4,0.9380530973451328,0.9892648015614834
huasco,random,2,fomaml,123,5,0.8679245283018868,0.9700715679895902
huasco,random,2,fomaml,123,6,0.9482758620689655,0.9808067664281068
huasco,random,2,fomaml,123,7,0.9391304347826087,0.9806441119063111
huasco,random,2,fomaml,123,8,0.9217391304347826,0.9720234222511387
huasco,random,2,fomaml,123,9,0.9557522123893806,0.9957709824333117
huasco,random,3,independent,123,0,0.8571428571428571,0.9069616135328562
huasco,random,3,independent,123,1,0.9230769230769231,0.9268054651919324
huasco,random,3,independent,123,2,0.9217391304347826,0.9453480806766429
huasco,random,3,independent,123,3,0.7818181818181819,0.8869551073519844
huasco,random,3,independent,123,4,0.9105691056910569,0.9183474300585557
huasco,random,3,independent,123,5,0.9482758620689655,0.965191932335719
huasco,random,3,independent,123,6,0.9322033898305084,0.9534808067664281
huasco,random,3,independent,123,7,0.9,0.9404684450227716
huasco,random,3,independent,123,8,0.859504132231405,0.8876057254391672
huasco,random,3,independent,123,9,0.8392857142857143,0.9072869225764477
huasco,random,3,finetune,123,0,0.7787610619469026,0.8645087833441769
huasco,random,3,finetune,123,1,0.926829268292683,0.9388418998048147
huasco,random,3,finetune,123,2,0.9298245614035088,0.9687703318152245
huasco,random,3,finetune,123,3,0.9230769230769231,0.9546193884189982
huasco,random,3,finetune,123,4,0.9421487603305785,0.9512036434612883
huasco,random,3,finetune,123,5,0.8448275862068966,0.9279440468445023
huasco,random,3,finetune,123,6,0.8347826086956521,0.8890696161353286
huasco,random,3,finetune,123,7,0.8947368421052632,0.961288223812622
huasco,random,3,finetune,123,8,0.8833333333333333,0.9183474300585557
huasco,random,3,finetune,123,9,0.9043478260869565,0.959661678594665
huasco,random,3,reptile,123,0,0.9122807017543859,0.9580351333767079
huasco,random,3,reptile,123,1,0.9105691056910569,0.9183474300585557
huasco,random,3,reptile,123,2,0.9401709401709402,0.9437215354586859
huasco,random,3,reptile,123,3,0.9411764705882353,0.9499024072869225
huasco,random,3,reptile,123,4,0.8347826086956521,0.9202992843201042
huasco,random,3,reptile,123,5,0.9217391304347826,0.9378659726740404
huasco,random,3,reptile,123,6,0.8349514563106796,0.9525048796356539
huasco,random,3,reptile,123,7,0.7889908256880734,0.8880936890045543
huasco,random,3,reptile,123,8,0.9421487603305785,0.9502277163305141
huasco,random,3,reptile,123,9,0.9572649572649573,0.9749512036434613
huasco,random,3,fomaml,123,0,0.9572649572649573,0.9793428757319455
huasco,random,3,fomaml,123,1,0.8431372549019608,0.9603122966818477
huasco,random,3,fomaml,123,2,0.8620689655172413,0.8916720884840598
huasco,random,3,fomaml,123,3,0.9401709401709402,0.9463240078074171
huasco,random,3,fomaml,123,4,0.9344262295081968,0.9538061158100195
huasco,random,3,fomaml,123,5,0.9230769230769231,0.9687703318152244
huasco,random,3,fomaml,123,6,0.9333333333333333,0.965191932335719
huasco,random,3,fomaml,123,7,0.9043478260869565,0.9417696811971373
huasco,random,3,fomaml,123,8,0.9491525423728814,0.9772283669486013
huasco,random,3,fomaml,123,9,0.8380952380952381,0.9643786597267404
huasco,random,4,independent,123,0,0.9259259259259259,0.9801173402868317
huasco,random,4,independent,123,1,0.8703703703703703,0.9498044328552803
huasco,random,4,independent,123,2,0.9345794392523364,0.9638200782268579
huasco,random,4,independent,123,3,0.912621359223301,0.9607235984354627
huasco,random,4,independent,123,4,0.8823529411764706,0.9621903520208605
huasco,random,4,independent,123,5,0.8717948717948718,0.9160691003911343
huasco,random,4,independent,123,6,0.9433962264150944,0.976857887874837
huasco,random,4,independent,123,7,0.9,0.9797913950456324
huasco,random,4,independent,123,8,0.9285714285714286,0.9630052151238591
huasco,random,4,independent,123,9,0.9357798165137615,0.9669165580182529
huasco,random,4,finetune,123,0,0.9142857142857143,0.9729465449804433
huasco,random,4,finetune,123,1,0.8316831683168316,0.9511082138200782
huasco,random,4,finetune,123,2,0.8620689655172413,0.9217731421121251
huasco,random,4,finetune,123,3,0.9345794392523364,0.9749022164276402
huasco,random,4,finetune,123,4,0.9215686274509803,0.9788135593220338
huasco,random,4,finetune,123,5,0.9285714285714286,0.956812255541069
huasco,random,4,finetune,123,6,0.918918918918919,0.9621903520208605
huasco,random,4,finetune,123,7,0.8793103448275862,0.9209582790091264
huasco,random,4,finetune,123,8,0.8869565217391304,0.9507822685788787
huasco,random,4,finetune,123,9,0.9333333333333333,0.9752281616688397
huasco,random,4,reptile,123,0,0.8737864077669902,0.9569752281616688
huasco,random,4,reptile,123,1,0.8979591836734694,0.9559973924380704
huasco,random,4,reptile,123,2,0.9107142857142857,0.9475228161668839
huasco,random,4,reptile,123,3,0.8869565217391304,0.9217731421121251
huasco,random,4,reptile,123,4,0.9357798165137615,0.9701760104302476
huasco,random,4,reptile,123,5,0.8727272727272727,0.9292698826597131
huasco,random,4,reptile,123,6,0.9259259259259259,0.9670795306388527
huasco,random,4,reptile,123,7,0.9056603773584906,0.9716427640156453
huasco,random,4,reptile,123,8,0.8571428571428571,0.9621903520208603
huasco,random,4,reptile,123,9,0.8571428571428571,0.8826597131681877
huasco,random,4,fomaml,123,0,0.9056603773584906,0.9667535853976531
huasco,random,4,fomaml,123,1,0.9107142857142857,0.9410039113428944
huasco,random,4,fomaml,123,2,0.8849557522123894,0.96251629726206
huasco,random,4,fomaml,123,3,0.7956989247311828,0.9097131681877445
huasco,random,4,fomaml,123,4,0.9345794392523364,0.978161668839635
huasco,random,4,fomaml,123,5,0.8771929824561403,0.9326923076923077
huasco,random,4,fomaml,123,6,0.8785046728971962,0.9485006518904824
huasco,random,4,fomaml,123,7,0.9259259259259259,0.9690352020860494
huasco,random,4,fomaml,123,8,0.8727272727272727,0.9485006518904823
huasco,random,4,fomaml,123,9,0.9272727272727272,0.9639830508474576
elqui,spatial,0,independent,123,0,0.918918918918919,0.9656468062265163
elqui,spatial,0,independent,123,1,0.9452054794520548,0.9388083735909823
elqui,spatial,0,independent,123,2,0.9324324324324325,0.8515834675254965
elqui,spatial,0,independent,123,3,0.92,0.9447128287707998
elqui,spatial,0,independent,123,4,0.8840579710144928,0.8352120236178207
elqui,spatial,0,independent,123,5,0.9315068493150684,0.9602791196994095
elqui,spatial,0,independent,123,6,0.9166666666666666,0.9267310789049921
elqui,spatial,0,independent,123,7,0.9315068493150684,0.8904991948470209
elqui,spatial,0,independent,123,8,0.9178082191780822,0.9130434782608695
elqui,spatial,0,independent,123,9,0.9517241379310345,0.9028448738593666
elqui,spatial,0,finetune,123,0,0.92,0.8947933440687064
elqui,spatial,0,finetune,123,1,0.9295774647887324,0.92914653784219
elqui,spatial,0,finetune,123,2,0.8636363636363636,0.8904991948470209
elqui,spatial,0,finetune,123,3,0.9305555555555556,0.9296833064949007
elqui,spatial,0,finetune,123,4,0.9241379310344827,0.8733225979602791
elqui,spatial,0,finetune,123,5,0.9261744966442953,0.9060654857756307
elqui,spatial,0,finetune,123,6,0.7903225806451613,0.8486312399355878
elqui,spatial,0,finetune,123,7,0.912751677852349,0.9240472356414385
elqui,spatial,0,finetune,123,8,0.9241379310344827,0.9484702093397746
elqui,spatial,0,finetune,123,9,0.9241379310344827,0.8990874932903918
elqui,spatial,0,reptile,123,0,0.8970588235294118,0.8878153515834677
elqui,spatial,0,reptile,123,1,0.9324324324324325,0.9726247987117553
elqui,spatial,0,reptile,123,2,0.9261744966442953,0.8829844337090714
elqui,spatial,0,reptile,123,3,0.9305555555555556,0.9624261943102523
elqui,spatial,0,reptile,123,4,0.9428571428571428,0.9720880300590446
elqui,spatial,0,reptile,123,5,0.9103448275862069,0.8625872249060655
elqui,spatial,0,reptile,123,6,0.92,0.902308105206656
elqui,spatial,0,reptile,123,7,0.9219858156028369,0.8888888888888888
elqui,spatial,0,reptile,123,8,0.9251700680272109,0.8872785829307569
elqui,spatial,0,reptile,123,9,0.9014084507042254,0.8089103596349972
elqui,spatial,0,fomaml,123,0,0.9251700680272109,0.9482018250134192
elqui,spatial,0,fomaml,123,1,0.9251700680272109,0.917337627482555
elqui,spatial,0,fomaml,123,2,0.9444444444444444,0.9146537842190017
elqui,spatial,0,fomaml,123,3,0.9241379310344827,0.9291465378421899
elqui,spatial,0,fomaml,123,4,0.8615384615384616,0.8373590982286635
elqui,spatial,0,fomaml,123,5,0.9261744966442953,0.9903381642512078
elqui,spatial,0,fomaml,123,6,0.9261744966442953,0.9122383252818036
elqui,spatial,0,fomaml,123,7,0.9370629370629371,0.927536231884058
elqui,spatial,0,fomaml,123,8,0.950354609929078,0.9559849704777241
elqui,spatial,0,fomaml,123,9,0.9041095890410958,0.8875469672571122
elqui,spatial,1,independent,123,0,0.18181818181818182,0.5416666666666666
elqui,spatial,1,independent,123,1,0.0,0.7430555555555556
elqui,spatial,1,independent,123,2,0.0,0.6180555555555556
elqui,spatial,1,independent,123,3,0.2222222222222222,0.6597222222222222
elqui,spatial,1,independent,123,4,0.0,0.7222222222222222
elqui,spatial,1,independent,123,5,0.25,0.7083333333333334
elqui,spatial,1,independent,123,6,0.0,0.4236111111111111
elqui,spatial,1,independent,123,7,0.0,0.7013888888888888
elqui,spatial,1,independent,123,8,0.0,0.3125
elqui,spatial,1,independent,123,9,0.0,0.48611111111111116
elqui,spatial,1,finetune,123,0,0.18181818181818182,0.6666666666666667
elqui,spatial,1,finetune,123,1,0.2,0.5833333333333333
elqui,spatial,1,finetune,123,2,0.2222222222222222,0.8472222222222222
elqui,spatial,1,finetune,123,3,0.0,0.736111111111111
elqui,spatial,1,finetune,123,4,0.0,0.7916666666666667
elqui,spatial,1,finetune,123,5,0.36363636363636365,0.7777777777777778
elqui,spatial,1,finetune,123,6,0.0,0.6944444444444444
elqui,spatial,1,finetune,123,7,0.0,0.6041666666666667
elqui,spatial,1,finetune,123,8,0.0,0.6319444444444444
elqui,spatial,1,finetune,123,9,0.0,0.7569444444444444
elqui,spatial,1,reptile,123,0,0.0,0.4375
elqui,spatial,1,reptile,123,1,0.0,0.6458333333333333
elqui,spatial,1,reptile,123,2,0.25,0.625
elqui,spatial,1,reptile,123,3,0.36363636363636365,0.7916666666666666
elqui,spatial,1,reptile,123,4,0.0,0.4375
elqui,spatial,1,reptile,123,5,0.0,0.4375
elqui,spatial,1,reptile,123,6,0.0,0.47916666666666674
elqui,spatial,1,reptile,123,7,0.2222222222222222,0.638888888888889
elqui,spatial,1,reptile,123,8,0.0,0.5625
elqui,spatial,1,reptile,123,9,0.25,0.5625
elqui,spatial,1,fomaml,123,0,0.0,0.5138888888888888
elqui,spatial,1,fomaml,123,1,0.0,0.5208333333333334
elqui,spatial,1,fomaml,123,2,0.0,0.6388888888888888
elqui,spatial,1,fomaml,123,3,0.25,0.4513888888888889
elqui,spatial,1,fomaml,123,4,0.0,0.4236111111111111
elqui,spatial,1,fomaml,123,5,0.0,0.6805555555555556
elqui,spatial,1,fomaml,123,6,0.0,0.6597222222222223
elqui,spatial,1,fomaml,123,7,0.0,0.7569444444444444
elqui,spatial,1,fomaml,123,8,0.0,0.5
elqui,spatial,1,fomaml,123,9,0.0,0.6527777777777778
elqui,spatial,2,independent,123,0,0.48,0.7508417508417509
elqui,spatial,2,independent,123,1,0.7333333333333333,0.8518518518518519
elqui,spatial,2,independent,123,2,0.6428571428571429,0.8215488215488216
elqui,spatial,2,independent,123,3,0.6086956521739131,0.7946127946127947
elqui,spatial,2,independent,123,4,0.6666666666666666,0.8198653198653199
elqui,spatial,2,independent,123,5,0.6428571428571429,0.8013468013468014
elqui,spatial,2,independent,123,6,0.5217391304347826,0.7845117845117845
elqui,spatial,2,independent,123,7,0.6428571428571429,0.8484848484848485
elqui,spatial,2,independent,123,8,0.6153846153846154,0.8249158249158249
elqui,spatial,2,independent,123,9,0.6,0.7643097643097644
elqui,spatial,2,finetune,123,0,0.5263157894736842,0.7946127946127945
elqui,spatial,2,finetune,123,1,0.6285714285714286,0.8518518518518519
elqui,spatial,2,finetune,123,2,0.56,0.7912457912457912
elqui,spatial,2,finetune,123,3,0.5833333333333334,0.771043771043771
elqui,spatial,2,finetune,123,4,0.4666666666666667,0.696969696969697
elqui,spatial,2,finetune,123,5,0.5384615384615384,0.734006734006734
elqui,spatial,2,finetune,123,6,0.6666666666666666,0.8855218855218855
elqui,spatial,2,finetune,123,7,0.5217391304347826,0.7542087542087542
elqui,spatial,2,finetune,123,8,0.5925925925925926,0.8619528619528619
elqui,spatial,2,finetune,123,9,0.6363636363636364,0.8148148148148148
elqui,spatial,2,reptile,123,0,0.6896551724137931,0.8417508417508418
elqui,spatial,2,reptile,123,1,0.7142857142857143,0.8686868686868687
elqui,spatial,2,reptile,123,2,0.72,0.8922558922558922
elqui,spatial,2,reptile,123,3,0.7619047619047619,0.9494949494949495
elqui,spatial,2,reptile,123,4,0.6,0.8653198653198654
elqui,spatial,2,reptile,123,5,0.7096774193548387,0.9326599326599326
elqui,spatial,2,reptile,123,6,0.5714285714285714,0.861952861952862
elqui,spatial,2,reptile,123,7,0.6666666666666666,0.888888888888889
elqui,spatial,2,reptile,123,8,0.7586206896551724,0.888888888888889
elqui,spatial,2,reptile,123,9,0.6153846153846154,0.8316498316498316
elqui,spatial,2,fomaml,123,0,0.782608695652174,0.9023569023569024
elqui,spatial,2,fomaml,123,1,0.6896551724137931,0.9191919191919191
elqui,spatial,2,fomaml,123,2,0.6086956521739131,0.7845117845117845
elqui,spatial,2,fomaml,123,3,0.6285714285714286,0.7946127946127947
elqui,spatial,2,fomaml,123,4,0.7333333333333333,0.8518518518518519
elqui,spatial,2,fomaml,123,5,0.7142857142857143,0.8686868686868686
elqui,spatial,2,fomaml,123,6,0.6923076923076923,0.888888888888889
elqui,spatial,2,fomaml,123,7,0.8,0.936026936026936
elqui,spatial,2,fomaml,123,8,0.6,0.8653198653198654
elqui,spatial,2,fomaml,123,9,0.7333333333333333,0.9326599326599327
elqui,spatial,3,independent,123,0,0.8192771084337349,0.8809027777777778
elqui,spatial,3,independent,123,1,0.7123287671232876,0.867361111111111
elqui,spatial,3,independent,123,2,0.810126582278481,0.9413194444444445
elqui,spatial,3,independent,123,3,0.7848101265822784,0.8256944444444445
elqui,spatial,3,independent,123,4,0.7469879518072289,0.7534722222222222
elqui,spatial,3,independent,123,5,0.7692307692307693,0.7868055555555555
elqui,spatial,3,independent,123,6,0.9111111111111111,0.9347222222222222
elqui,spatial,3,independent,123,7,0.735632183908046,0.7430555555555556
elqui,spatial,3,independent,123,8,0.7560975609756098,0.81875
elqui,spatial,3,independent,123,9,0.7083333333333334,0.6732638888888889
elqui,spatial,3,finetune,123,0,0.7727272727272727,0.7631944444444444
elqui,spatial,3,finetune,123,1,0.7532467532467533,0.8125
elqui,spatial,3,finetune,123,2,0.7733333333333333,0.8743055555555556
elqui,spatial,3,finetune,123,3,0.8045977011494253,0.8680555555555556
elqui,spatial,3,finetune,123,4,0.8536585365853658,0.9375
elqui,spatial,3,finetune,123,5,0.7297297297297297,0.9097222222222222
elqui,spatial,3,finetune,123,6,0.7901234567901234,0.9270833333333334
elqui,spatial,3,finetune,123,7,0.9302325581395349,0.9666666666666666
elqui,spatial,3,finetune,123,8,0.8536585365853658,0.9145833333333333
elqui,spatial,3,finetune,123,9,0.7466666666666667,0.7638888888888888
elqui,spatial,3,reptile,123,0,0.8505747126436781,0.9166666666666667
elqui,spatial,3,reptile,123,1,0.7857142857142857,0.8027777777777777
elqui,spatial,3,reptile,123,2,0.7560975609756098,0.8402777777777778
elqui,spatial,3,reptile,123,3,0.9010989010989011,0.9215277777777777
elqui,spatial,3,reptile,123,4,0.7532467532467533,0.8604166666666666
elqui,spatial,3,reptile,123,5,0.7472527472527473,0.7715277777777778
elqui,spatial,3,reptile,123,6,0.825,0.9486111111111111
elqui,spatial,3,reptile,123,7,0.75,0.8847222222222222
elqui,spatial,3,reptile,123,8,0.6944444444444444,0.8819444444444444
elqui,spatial,3,reptile,123,9,0.759493670886076,0.8145833333333333
elqui,spatial,3,fomaml,123,0,0.7816091954022989,0.8482638888888889
elqui,spatial,3,fomaml,123,1,0.7012987012987013,0.75625
elqui,spatial,3,fomaml,123,2,0.5757575757575758,0.7437499999999999
elqui,spatial,3,fomaml,123,3,0.7710843373493976,0.8104166666666667
elqui,spatial,3,fomaml,123,4,0.8372093023255814,0.8715277777777778
elqui,spatial,3,fomaml,123,5,0.7764705882352941,0.8284722222222223
elqui,spatial,3,fomaml,123,6,0.7317073170731707,0.8388888888888889
elqui,spatial,3,fomaml,123,7,0.8863636363636364,0.9277777777777777
elqui,spatial,3,fomaml,123,8,0.7804878048780488,0.8166666666666668
elqui,spatial,3,fomaml,123,9,0.7951807228915663,0.7763888888888888
elqui,spatial,4,independent,123,0,0.0,0.9090909090909091
elqui,spatial,4,independent,123,1,1.0,1.0
elqui,spatial,4,independent,123,2,0.0,0.8636363636363638
elqui,spatial,4,independent,123,3,0.0,0.9090909090909091
elqui,spatial,4,independent,123,4,0.0,0.8636363636363638
elqui,spatial,4,independent,123,5,0.5,1.0
elqui,spatial,4,independent,123,6,0.0,0.9090909090909091
elqui,spatial,4,independent,123,7,0.0,1.0
elqui,spatial,4,independent,123,8,1.0,1.0
elqui,spatial,4,independent,123,9,0.0,0.8636363636363636
elqui,spatial,4,finetune,123,0,0.6666666666666666,0.9545454545454546
elqui,spatial,4,finetune,123,1,0.6666666666666666,0.9545454545454546
elqui,spatial,4,finetune,123,2,0.4,0.9545454545454546
elqui,spatial,4,finetune,123,3,0.0,1.0
elqui,spatial,4,finetune,123,4,0.0,0.9545454545454546
elqui,spatial,4,finetune,123,5,0.6666666666666666,0.9545454545454546
elqui,spatial,4,finetune,123,6,0.4,0.9545454545454546
elqui,spatial,4,finetune,123,7,0.0,1.0
elqui,spatial,4,finetune,123,8,1.0,1.0
elqui,spatial,4,finetune,123,9,0.5,1.0
elqui,spatial,4,reptile,123,0,0.0,0.8636363636363636
elqui,spatial,4,reptile,123,1,0.3333333333333333,1.0
elqui,spatial,4,reptile,123,2,0.6666666666666666,0.9545454545454546
elqui,spatial,4,reptile,123,3,0.0,0.9090909090909091
elqui,spatial,4,reptile,123,4,0.0,0.9090909090909092
elqui,spatial,4,reptile,123,5,0.6666666666666666,1.0
elqui,spatial,4,reptile,123,6,1.0,1.0
elqui,spatial,4,reptile,123,7,0.0,0.8636363636363638
elqui,spatial,4,reptile,123,8,0.0,1.0
elqui,spatial,4,reptile,123,9,0.0,1.0
elqui,spatial,4,fomaml,123,0,0.0,1.0
elqui,spatial,4,fomaml,123,1,1.0,1.0
elqui,spatial,4,fomaml,123,2,0.0,0.7727272727272727
elqui,spatial,4,fomaml,123,3,0.0,1.0
elqui,spatial,4,fomaml,123,4,0.0,0.8636363636363636
elqui,spatial,4,fomaml,123,5,0.4,1.0
elqui,spatial,4,fomaml,123,6,0.6666666666666666,1.0
elqui,spatial,4,fomaml,123,7,0.0,0.9545454545454546
elqui,spatial,4,fomaml,123,8,0.0,0.8181818181818182
elqui,spatial,4,fomaml,123,9,0.6666666666666666,1.0
elqui,random,0,independent,123,0,0.8461538461538461,0.9142857142857143
elqui,random,0,independent,123,1,0.8571428571428571,0.9371428571428572
elqui,random,0,independent,123,2,0.8888888888888888,0.9128571428571428
elqui,random,0,independent,123,3,0.8235294117647058,0.9142857142857141
elqui,random,0,independent,123,4,0.7659574468085106,0.8999999999999999
elqui,random,0,independent,123,5,0.8076923076923077,0.9299999999999999
elqui,random,0,independent,123,6,0.92,0.937142857142857
elqui,random,0,independent,123,7,0.7555555555555555,0.9042857142857142
elqui,random,0,independent,123,8,0.8679245283018868,0.9457142857142857
elqui,random,0,independent,123,9,0.8679245283018868,0.9542857142857143
elqui,random,0,finetune,123,0,0.8846153846153846,0.9257142857142857
elqui,random,0,finetune,123,1,0.782608695652174,0.9128571428571428
elqui,random,0,finetune,123,2,0.7916666666666666,0.9185714285714286
elqui,random,0,finetune,123,3,0.8679245283018868,0.9114285714285714
elqui,random,0,finetune,123,4,0.8333333333333334,0.8942857142857142
elqui,random,0,finetune,123,5,0.8,0.8828571428571428
elqui,random,0,finetune,123,6,0.8333333333333334,0.9557142857142856
elqui,random,0,finetune,123,7,0.8627450980392157,0.9471428571428572
elqui,random,0,finetune,123,8,0.782608695652174,0.8828571428571428
elqui,random,0,finetune,123,9,0.8085106382978723,0.8857142857142857
elqui,random,0,reptile,123,0,0.8627450980392157,0.95
elqui,random,0,reptile,123,1,0.8571428571428571,0.9314285714285714
elqui,random,0,reptile,123,2,0.7916666666666666,0.9214285714285715
elqui,random,0,reptile,123,3,0.8627450980392157,0.9114285714285714
elqui,random,0,reptile,123,4,0.8163265306122449,0.9328571428571428
elqui,random,0,reptile,123,5,0.8571428571428571,0.9114285714285714
elqui,random,0,reptile,123,6,0.8260869565217391,0.9385714285714285
elqui,random,0,reptile,123,7,0.8518518518518519,0.8985714285714286
elqui,random,0,reptile,123,8,0.8363636363636363,0.9185714285714286
elqui,random,0,reptile,123,9,0.8627450980392157,0.9099999999999999
elqui,random,0,fomaml,123,0,0.9019607843137255,0.9271428571428572
elqui,random,0,fomaml,123,1,0.8,0.9457142857142857
elqui,random,0,fomaml,123,2,0.8235294117647058,0.9428571428571428
elqui,random,0,fomaml,123,3,0.8461538461538461,0.8985714285714286
elqui,random,0,fomaml,123,4,0.8627450980392157,0.9428571428571428
elqui,random,0,fomaml,123,5,0.8679245283018868,0.9428571428571428
elqui,random,0,fomaml,123,6,0.8679245283018868,0.9571428571428571
elqui,random,0,fomaml,123,7,0.8846153846153846,0.9457142857142857
elqui,random,0,fomaml,123,8,0.851063829787234,0.92
elqui,random,0,fomaml,123,9,0.8679245283018868,0.9342857142857143
elqui,random,1,independent,123,0,0.85,0.9300595238095238
elqui,random,1,independent,123,1,0.717948717948718,0.9196428571428572
elqui,random,1,independent,123,2,0.85,0.9449404761904762
elqui,random,1,independent,123,3,0.8,0.9181547619047619
elqui,random,1,independent,123,4,0.8372093023255814,0.9568452380952381
elqui,random,1,independent,123,5,0.9047619047619048,0.9657738095238095
elqui,random,1,independent,123,6,0.8,0.9389880952380952
elqui,random,1,independent,123,7,0.85,0.9404761904761905
elqui,random,1,independent,123,8,0.8108108108108109,0.9479166666666666
elqui,random,1,independent,123,9,0.8421052631578947,0.9404761904761905
elqui,random,1,finetune,123,0,0.7843137254901961,0.9642857142857143
elqui,random,1,finetune,123,1,0.8292682926829268,0.9211309523809523
elqui,random,1,finetune,123,2,0.8,0.9360119047619048
elqui,random,1,finetune,123,3,0.8717948717948718,0.8973214285714285
elqui,random,1,finetune,123,4,0.7894736842105263,0.8139880952380952
elqui,random,1,finetune,123,5,0.7647058823529411,0.875
elqui,random,1,finetune,123,6,0.8372093023255814,0.9479166666666667
elqui,random,1,finetune,123,7,0.75,0.8690476190476191
elqui,random,1,finetune,123,8,0.6511627906976745,0.8497023809523809
elqui,random,1,finetune,123,9,0.8292682926829268,0.9568452380952381
elqui,random,1,reptile,123,0,0.7777777777777778,0.9211309523809523
elqui,random,1,reptile,123,1,0.8372093023255814,0.9345238095238095
elqui,random,1,reptile,123,2,0.717948717948718,0.8675595238095238
elqui,random,1,reptile,123,3,0.8333333333333334,0.9077380952380952
elqui,random,1,reptile,123,4,0.85,0.9553571428571428
elqui,random,1,reptile,123,5,0.75,0.8720238095238095
elqui,random,1,reptile,123,6,0.8108108108108109,0.9255952380952381
elqui,random,1,reptile,123,7,0.7906976744186046,0.8303571428571429
elqui,random,1,reptile,123,8,0.7777777777777778,0.8913690476190477
elqui,random,1,reptile,123,9,0.7222222222222222,0.8824404761904762
elqui,random,1,fomaml,123,0,0.6666666666666666,0.8363095238095238
elqui,random,1,fomaml,123,1,0.8,0.9270833333333334
elqui,random,1,fomaml,123,2,0.7272727272727273,0.8735119047619048
elqui,random,1,fomaml,123,3,0.8181818181818182,0.956845238095238
elqui,random,1,fomaml,123,4,0.7906976744186046,0.9345238095238095
elqui,random,1,fomaml,123,5,0.7567567567567568,0.9255952380952381
elqui,random,1,fomaml,123,6,0.8292682926829268,0.9077380952380952
elqui,random,1,fomaml,123,7,0.8095238095238095,0.9077380952380952
elqui,random,1,fomaml,123,8,0.7777777777777778,0.886904761904762
elqui,random,1,fomaml,123,9,0.7441860465116279,0.8988095238095237
elqui,random,2,independent,123,0,0.8852459016393442,0.8995601173020528
elqui,random,2,independent,123,1,0.875,0.9010263929618768
elqui,random,2,independent,123,2,0.8484848484848485,0.8057184750733137
elqui,random,2,independent,123,3,0.8656716417910447,0.8717008797653958
elqui,random,2,independent,123,4,0.875,0.9002932551319647
elqui,random,2,independent,123,5,0.8923076923076924,0.8621700879765395
elqui,random,2,independent,123,6,0.8529411764705882,0.8511730205278591
elqui,random,2,independent,123,7,0.90625,0.8519061583577712
elqui,random,2,independent,123,8,0.8387096774193549,0.8790322580645161
elqui,random,2,independent,123,9,0.875,0.8973607038123167
elqui,random,2,finetune,123,0,0.8253968253968254,0.8409090909090909
elqui,random,2,finetune,123,1,0.84375,0.8431085043988269
elqui,random,2,finetune,123,2,0.8135593220338984,0.9017595307917888
elqui,random,2,finetune,123,3,0.875,0.8995601173020528
elqui,random,2,finetune,123,4,0.8529411764705882,0.9032258064516129
elqui,random,2,finetune,123,5,0.8333333333333334,0.8988269794721407
elqui,random,2,finetune,123,6,0.78125,0.7595307917888563
elqui,random,2,finetune,123,7,0.8524590163934426,0.907624633431085
elqui,random,2,finetune,123,8,0.8656716417910447,0.8782991202346041
elqui,random,2,finetune,123,9,0.9354838709677419,0.9486803519061584
elqui,random,2,reptile,123,0,0.8656716417910447,0.8269794721407625
elqui,random,2,reptile,123,1,0.8709677419354839,0.8585043988269795
elqui,random,2,reptile,123,2,0.8656716417910447,0.8621700879765395
elqui,random,2,reptile,123,3,0.875,0.9164222873900293
elqui,random,2,reptile,123,4,0.8235294117647058,0.8563049853372434
elqui,random,2,reptile,123,5,0.8387096774193549,0.8709677419354839
elqui,random,2,reptile,123,6,0.8787878787878788,0.9090909090909091
elqui,random,2,reptile,123,7,0.8333333333333334,0.8856304985337243
elqui,random,2,reptile,123,8,0.8484848484848485,0.8944281524926687
elqui,random,2,reptile,123,9,0.8253968253968254,0.8592375366568915
elqui,random,2,fomaml,123,0,0.8253968253968254,0.8790322580645161
elqui,random,2,fomaml,123,1,0.875,0.8563049853372433
elqui,random,2,fomaml,123,2,0.84375,0.8453079178885631
elqui,random,2,fomaml,123,3,0.875,0.9193548387096774
elqui,random,2,fomaml,123,4,0.8307692307692308,0.8768328445747801
elqui,random,2,fomaml,123,5,0.8529411764705882,0.8306451612903225
elqui,random,2,fomaml,123,6,0.8387096774193549,0.8475073313782991
elqui,random,2,fomaml,123,7,0.8888888888888888,0.8599706744868034
elqui,random,2,fomaml,123,8,0.8923076923076924,0.8863636363636362
elqui,random,2,fomaml,123,9,0.8529411764705882,0.9222873900293256
elqui,random,3,independent,123,0,0.8666666666666667,0.8883928571428571
elqui,random,3,independent,123,1,0.84375,0.8236607142857143
