target,K,method,seed,episode,f1,auc
elqui,5,dann,123,17,0.6666666666666666,0.95
elqui,5,dann,123,18,0.35294117647058826,0.5700000000000001
elqui,5,dann,123,19,0.6666666666666666,0.81
elqui,5,dann,123,20,0.5714285714285714,0.76
elqui,5,dann,123,21,0.6666666666666666,0.86
elqui,5,dann,123,22,0.6666666666666666,0.645
elqui,5,dann,123,23,0.5,0.66
elqui,5,dann,123,24,0.631578947368421,0.755
elqui,5,dann,123,25,0.625,0.9100000000000001
elqui,5,dann,123,26,0.7368421052631579,0.8400000000000001
elqui,5,dann,123,27,0.6666666666666666,0.83
elqui,5,dann,123,28,0.8571428571428571,0.9000000000000001
elqui,5,dann,123,29,0.782608695652174,0.76
elqui,5,dann,123,30,0.72,0.5700000000000001
elqui,5,dann,123,31,0.6666666666666666,0.88
elqui,5,dann,123,32,0.9473684210526315,0.99
elqui,5,dann,123,33,0.7777777777777778,0.9
elqui,5,dann,123,34,0.8888888888888888,0.9400000000000001
elqui,5,dann,123,35,0.5882352941176471,0.83
elqui,5,dann,123,36,0.782608695652174,0.87
elqui,5,dann,123,37,0.8888888888888888,0.94
elqui,5,dann,123,38,0.8235294117647058,0.83
elqui,5,dann,123,39,0.8571428571428571,0.9099999999999999
elqui,5,dann,123,40,0.8,0.8800000000000001
elqui,5,dann,123,41,0.6363636363636364,0.54
elqui,5,dann,123,42,0.8235294117647058,0.9400000000000001
elqui,5,dann,123,43,0.6363636363636364,0.6699999999999999
elqui,5,dann,123,44,0.16666666666666666,0.86
elqui,5,dann,123,45,0.7272727272727273,0.79
elqui,5,dann,123,46,0.8571428571428571,0.9200000000000002
elqui,5,dann,123,47,0.75,0.88
elqui,5,dann,123,48,0.782608695652174,0.85
elqui,5,dann,123,49,0.16666666666666666,0.73
elqui,10,dann,123,0,0.9473684210526315,0.9700000000000001
elqui,10,dann,123,1,0.6363636363636364,0.6950000000000001
elqui,10,dann,123,2,0.782608695652174,0.9300000000000002
elqui,10,dann,123,3,0.7619047619047619,0.87
elqui,10,dann,123,4,0.7058823529411765,0.875
elqui,10,dann,123,5,0.7619047619047619,0.775
elqui,10,dann,123,6,0.8,0.8400000000000001
elqui,10,dann,123,7,0.5333333333333333,0.86
elqui,10,dann,123,8,0.8421052631578947,0.92
elqui,10,dann,123,9,0.6,0.65
elqui,10,dann,123,10,0.8421052631578947,0.96
elqui,10,dann,123,11,0.8571428571428571,0.95
elqui,10,dann,123,12,0.7619047619047619,0.795
elqui,10,dann,123,13,0.75,0.7899999999999999
elqui,10,dann,123,14,0.8421052631578947,0.9199999999999999
elqui,10,dann,123,15,0.7272727272727273,0.795
elqui,10,dann,123,16,0.8235294117647058,0.9800000000000001
elqui,10,dann,123,17,0.8181818181818182,0.8800000000000001
elqui,10,dann,123,18,0.8421052631578947,0.9
elqui,10,dann,123,19,0.8235294117647058,0.85
elqui,10,dann,123,20,0.8571428571428571,0.93
elqui,10,dann,123,21,0.7619047619047619,0.78
elqui,10,dann,123,22,0.7272727272727273,0.7999999999999999
elqui,10,dann,123,23,0.8571428571428571,0.9400000000000001
elqui,10,dann,123,24,0.8,0.9199999999999999
elqui,10,dann,123,25,0.9523809523809523,0.99
elqui,10,dann,123,26,0.7619047619047619,0.87
elqui,10,dann,123,27,0.7368421052631579,0.91
elqui,10,dann,123,28,0.7058823529411765,0.84
elqui,10,dann,123,29,0.9473684210526315,0.9500000000000001
elqui,10,dann,123,30,0.6666666666666666,0.725
elqui,10,dann,123,31,0.8888888888888888,1.0
elqui,10,dann,123,32,0.9,0.99
elqui,10,dann,123,33,0.7619047619047619,0.87
elqui,10,dann,123,34,0.7619047619047619,0.91
elqui,10,dann,123,35,0.8571428571428571,0.89
elqui,10,dann,123,36,0.8571428571428571,0.9600000000000001
elqui,10,dann,123,37,0.7619047619047619,0.88
elqui,10,dann,123,38,0.5,0.8400000000000001
elqui,10,dann,123,39,0.8695652173913043,0.9
elqui,10,dann,123,40,0.6666666666666666,0.815
elqui,10,dann,123,41,0.7058823529411765,0.82
elqui,10,dann,123,42,0.631578947368421,0.74
elqui,10,dann,123,43,0.8888888888888888,0.94
elqui,10,dann,123,44,0.8888888888888888,0.9500000000000001
elqui,10,dann,123,45,0.7692307692307693,0.5599999999999999
elqui,10,dann,123,46,0.6666666666666666,0.8200000000000001
elqui,10,dann,123,47,0.8235294117647058,0.9400000000000001
elqui,10,dann,123,48,0.8888888888888888,0.96
elqui,10,dann,123,49,0.9,0.96
elqui,20,dann,123,0,0.7619047619047619,0.8600000000000001
elqui,20,dann,123,1,0.8888888888888888,0.92
elqui,20,dann,123,2,0.8181818181818182,0.8200000000000001
elqui,20,dann,123,3,0.8,0.91
elqui,20,dann,123,4,0.8,0.8999999999999999
elqui,20,dann,123,5,0.631578947368421,0.74
elqui,20,dann,123,6,0.8181818181818182,0.87
elqui,20,dann,123,7,0.8181818181818182,0.81
elqui,20,dann,123,8,0.9523809523809523,1.0
elqui,20,dann,123,9,0.7058823529411765,0.7100000000000001
elqui,20,dann,123,10,0.8571428571428571,0.92
elqui,20,dann,123,11,0.7368421052631579,0.88
elqui,20,dann,123,12,0.7272727272727273,0.7699999999999999
elqui,20,dann,123,13,0.8888888888888888,0.9800000000000001
elqui,20,dann,123,14,0.7058823529411765,0.89
elqui,20,dann,123,15,0.7368421052631579,0.8
elqui,20,dann,123,16,0.6666666666666666,0.83
elqui,20,dann,123,17,0.9090909090909091,0.96
elqui,20,dann,123,18,0.8333333333333334,0.97
elqui,20,dann,123,19,0.782608695652174,0.89
elqui,20,dann,123,20,0.7272727272727273,0.78
elqui,20,dann,123,21,0.9090909090909091,0.93
elqui,20,dann,123,22,0.9,0.96
elqui,20,dann,123,23,0.7777777777777778,0.89
elqui,20,dann,123,24,0.9090909090909091,0.9400000000000001
elqui,20,dann,123,25,0.5555555555555556,0.8
elqui,20,dann,123,26,0.7,0.87
elqui,20,dann,123,27,0.75,0.9
elqui,20,dann,123,28,0.8888888888888888,0.97
elqui,20,dann,123,29,0.9523809523809523,0.97
elqui,20,dann,123,30,0.782608695652174,0.83
elqui,20,dann,123,31,0.8181818181818182,0.9199999999999999
elqui,20,dann,123,32,0.8,0.78
elqui,20,dann,123,33,0.8,0.8600000000000001
elqui,20,dann,123,34,0.8571428571428571,0.8500000000000001
elqui,20,dann,123,35,0.7058823529411765,0.9
elqui,20,dann,123,36,0.8571428571428571,0.88
elqui,20,dann,123,37,0.6666666666666666,0.77
elqui,20,dann,123,38,0.6666666666666666,0.7200000000000001
elqui,20,dann,123,39,0.8695652173913043,0.92
elqui,20,dann,123,40,0.8421052631578947,0.895
elqui,20,dann,123,41,0.7777777777777778,0.9199999999999999
elqui,20,dann,123,42,0.7619047619047619,0.79
elqui,20,dann,123,43,0.8571428571428571,0.9699999999999999
elqui,20,dann,123,44,0.8181818181818182,0.88
elqui,20,dann,123,45,0.8695652173913043,0.925
elqui,20,dann,123,46,0.7777777777777778,0.95
elqui,20,dann,123,47,0.8571428571428571,0.9700000000000001
elqui,20,dann,123,48,0.7619047619047619,0.86
elqui,20,dann,123,49,0.9523809523809523,1.0
limari,1,dann,123,0,0.36363636363636365,0.26
limari,1,dann,123,1,0.35294117647058826,0.38999999999999996
limari,1,dann,123,2,0.6086956521739131,0.495
limari,1,dann,123,3,0.3333333333333333,0.87
limari,1,dann,123,4,0.631578947368421,0.71
limari,1,dann,123,5,0.6923076923076923,0.61
limari,1,dann,123,6,0.6,0.76
limari,1,dann,123,7,0.47058823529411764,0.65
limari,1,dann,123,8,0.6363636363636364,0.53
limari,1,dann,123,9,0.5263157894736842,0.65
limari,1,dann,123,10,0.2857142857142857,0.66
limari,1,dann,123,11,0.375,0.63
limari,1,dann,123,12,0.631578947368421,0.78
limari,1,dann,123,13,0.64,0.48
limari,1,dann,123,14,0.7619047619047619,0.77
limari,1,dann,123,15,0.6086956521739131,0.48000000000000004
limari,1,dann,123,16,0.6666666666666666,0.73
limari,1,dann,123,17,0.5217391304347826,0.32
limari,1,dann,123,18,0.5,0.52
limari,1,dann,123,19,0.5263157894736842,0.63
limari,1,dann,123,20,0.8,0.68
limari,1,dann,123,21,0.5714285714285714,0.605
limari,1,dann,123,22,0.7,0.73
limari,1,dann,123,23,0.0,0.73
limari,1,dann,123,24,0.4166666666666667,0.21
limari,1,dann,123,25,0.5,0.52
limari,1,dann,123,26,0.5714285714285714,0.6
limari,1,dann,123,27,0.42105263157894735,0.56
limari,1,dann,123,28,0.5714285714285714,0.65
limari,1,dann,123,29,0.5555555555555556,0.61
limari,1,dann,123,30,0.4,0.6399999999999999
limari,1,dann,123,31,0.5454545454545454,0.55
limari,1,dann,123,32,0.4444444444444444,0.61
limari,1,dann,123,33,0.5,0.52
limari,1,dann,123,34,0.4444444444444444,0.61
limari,1,dann,123,35,0.7272727272727273,0.7
limari,1,dann,123,36,0.8,0.85
limari,1,dann,123,37,0.7407407407407407,0.5
limari,1,dann,123,38,0.6363636363636364,0.56
limari,1,dann,123,39,0.6666666666666666,0.5700000000000001
limari,1,dann,123,40,0.43478260869565216,0.37
limari,1,dann,123,41,0.6086956521739131,0.37
limari,1,dann,123,42,0.5,0.51
limari,1,dann,123,43,0.72,0.62
limari,1,dann,123,44,0.56,0.49
limari,1,dann,123,45,0.6956521739130435,0.68
limari,1,dann,123,46,0.6666666666666666,0.39
limari,1,dann,123,47,0.5714285714285714,0.55
limari,1,dann,123,48,0.6363636363636364,0.69
limari,1,dann,123,49,0.6666666666666666,0.6
limari,5,dann,123,0,0.5714285714285714,0.66
limari,5,dann,123,1,0.782608695652174,0.65
limari,5,dann,123,2,0.5,0.73
limari,5,dann,123,3,0.4444444444444444,0.63
limari,5,dann,123,4,0.6956521739130435,0.5800000000000001
limari,5,dann,123,5,0.3333333333333333,0.54
limari,5,dann,123,6,0.7272727272727273,0.64
limari,5,dann,123,7,0.4,0.63
limari,5,dann,123,8,0.26666666666666666,0.61
limari,5,dann,123,9,0.5333333333333333,0.8300000000000001
limari,5,dann,123,10,0.3157894736842105,0.455
limari,5,dann,123,11,0.5,0.6349999999999999
limari,5,dann,123,12,0.5263157894736842,0.58
limari,5,dann,123,13,0.4444444444444444,0.59
limari,5,dann,123,14,0.6666666666666666,0.68
limari,5,dann,123,15,0.6363636363636364,0.71
limari,5,dann,123,16,0.5882352941176471,0.73
limari,5,dann,123,17,0.35294117647058826,0.52
limari,5,dann,123,18,0.9,0.9700000000000001
limari,5,dann,123,19,0.7368421052631579,0.77
limari,5,dann,123,20,0.6363636363636364,0.55
limari,5,dann,123,21,0.5,0.76
limari,5,dann,123,22,0.6363636363636364,0.54
limari,5,dann,123,23,0.35294117647058826,0.6
limari,5,dann,123,24,0.6666666666666666,0.8800000000000001
limari,5,dann,123,25,0.72,0.6900000000000001
limari,5,dann,123,26,0.7,0.8
limari,5,dann,123,27,0.5454545454545454,0.5900000000000001
limari,5,dann,123,28,0.7692307692307693,0.59
limari,5,dann,123,29,0.7,0.81
limari,5,dann,123,30,0.5555555555555556,0.72
limari,5,dann,123,31,0.23529411764705882,0.5800000000000001
limari,5,dann,123,32,0.15384615384615385,0.6399999999999999
limari,5,dann,123,33,0.7368421052631579,0.8
limari,5,dann,123,34,0.6666666666666666,0.64
limari,5,dann,123,35,0.375,0.45
limari,5,dann,123,36,0.5714285714285714,0.8900000000000001
limari,5,dann,123,37,0.6,0.63
limari,5,dann,123,38,0.6666666666666666,0.67
limari,5,dann,123,39,0.375,0.34
limari,5,dann,123,40,0.47058823529411764,0.65
limari,5,dann,123,41,0.375,0.58
limari,5,dann,123,42,0.375,0.76
limari,5,dann,123,43,0.64,0.36000000000000004
limari,5,dann,123,44,0.64,0.535
limari,5,dann,123,45,0.6,0.8
limari,5,dann,123,46,0.4444444444444444,0.59
limari,5,dann,123,47,0.5,0.57
limari,5,dann,123,48,0.6666666666666666,0.54
limari,5,dann,123,49,0.8,0.6799999999999999
limari,10,dann,123,0,0.631578947368421,0.78
limari,10,dann,123,1,0.3333333333333333,0.83
limari,10,dann,123,2,0.8181818181818182,0.7999999999999999
limari,10,dann,123,3,0.6666666666666666,0.8200000000000001
limari,10,dann,123,4,0.7,0.7999999999999999
limari,10,dann,123,5,0.6666666666666666,0.58
limari,10,dann,123,6,0.6666666666666666,0.78
limari,10,dann,123,7,0.5714285714285714,0.6
limari,10,dann,123,8,0.72,0.5700000000000001
limari,10,dann,123,9,0.6666666666666666,0.64
limari,10,dann,123,10,0.631578947368421,0.6799999999999999
limari,10,dann,123,11,0.75,0.8600000000000001
limari,10,dann,123,12,0.6363636363636364,0.63
limari,10,dann,123,13,0.8235294117647058,0.87
limari,10,dann,123,14,0.47058823529411764,0.56
limari,10,dann,123,15,0.5,0.5800000000000001
limari,10,dann,123,16,0.6,0.63
limari,10,dann,123,17,0.6666666666666666,0.61
limari,10,dann,123,18,0.6363636363636364,0.7400000000000001
limari,10,dann,123,19,0.5454545454545454,0.59
limari,10,dann,123,20,0.42857142857142855,0.84
limari,10,dann,123,21,0.8181818181818182,0.85
limari,10,dann,123,22,0.5555555555555556,0.73
limari,10,dann,123,23,0.7272727272727273,0.77
limari,10,dann,123,24,0.7619047619047619,0.76
limari,10,dann,123,25,0.5555555555555556,0.75
limari,10,dann,123,26,0.631578947368421,0.725
limari,10,dann,123,27,0.7619047619047619,0.7300000000000001
limari,10,dann,123,28,0.4,0.69
limari,10,dann,123,29,0.7142857142857143,0.5800000000000001
limari,10,dann,123,30,0.8571428571428571,0.93
limari,10,dann,123,31,0.6666666666666666,0.72
limari,10,dann,123,32,0.5555555555555556,0.7100000000000001
limari,10,dann,123,33,0.5882352941176471,0.76
limari,10,dann,123,34,0.47058823529411764,0.68
limari,10,dann,123,35,0.7368421052631579,0.76
limari,10,dann,123,36,0.8333333333333334,0.7799999999999999
limari,10,dann,123,37,0.7619047619047619,0.8300000000000001
limari,10,dann,123,38,0.7272727272727273,0.67
limari,10,dann,123,39,0.6666666666666666,0.62
limari,10,dann,123,40,0.6666666666666666,0.87
limari,10,dann,123,41,0.8695652173913043,0.77
limari,10,dann,123,42,0.75,0.83
limari,10,dann,123,43,0.7368421052631579,0.84
limari,10,dann,123,44,0.8,0.88
limari,10,dann,123,45,0.6,0.66
limari,10,dann,123,46,0.6086956521739131,0.61
limari,10,dann,123,47,0.5882352941176471,0.6299999999999999
limari,10,dann,123,48,0.7777777777777778,0.86
limari,10,dann,123,49,0.7619047619047619,0.92
limari,20,dann,123,0,0.8181818181818182,0.9
limari,20,dann,123,1,0.6,0.75
limari,20,dann,123,2,0.631578947368421,0.73
limari,20,dann,123,3,0.631578947368421,0.8300000000000001
limari,20,dann,123,4,0.631578947368421,0.8200000000000001
limari,20,dann,123,5,0.782608695652174,0.79
limari,20,dann,123,6,0.6956521739130435,0.64
limari,20,dann,123,7,0.375,0.72
limari,20,dann,123,8,0.7368421052631579,0.83
limari,20,dann,123,9,0.6666666666666666,0.8
limari,20,dann,123,10,0.631578947368421,0.8600000000000001
limari,20,dann,123,11,0.7272727272727273,0.8400000000000001
limari,20,dann,123,12,0.5882352941176471,0.79
limari,20,dann,123,13,0.9090909090909091,1.0
limari,20,dann,123,14,0.7,0.74
limari,20,dann,123,15,0.5882352941176471,0.83
limari,20,dann,123,16,0.7368421052631579,0.85
limari,20,dann,123,17,0.7368421052631579,0.7599999999999999
limari,20,dann,123,18,0.7272727272727273,0.8300000000000001
limari,20,dann,123,19,0.5882352941176471,0.75
limari,20,dann,123,20,0.7777777777777778,0.9099999999999999
limari,20,dann,123,21,0.631578947368421,0.77
limari,20,dann,123,22,0.6,0.75
limari,20,dann,123,23,0.7777777777777778,0.9
limari,20,dann,123,24,0.5263157894736842,0.78
limari,20,dann,123,25,0.5882352941176471,0.8300000000000001
limari,20,dann,123,26,0.6666666666666666,0.8
limari,20,dann,123,27,0.8181818181818182,0.91
limari,20,dann,123,28,0.7619047619047619,0.89
limari,20,dann,123,29,0.782608695652174,0.87
limari,20,dann,123,30,0.42857142857142855,0.65
limari,20,dann,123,31,0.625,0.86
limari,20,dann,123,32,0.7777777777777778,0.8600000000000001
limari,20,dann,123,33,0.5555555555555556,0.7100000000000001
limari,20,dann,123,34,0.4444444444444444,0.64
limari,20,dann,123,35,0.7368421052631579,0.84
limari,20,dann,123,36,0.7272727272727273,0.8200000000000001
limari,20,dann,123,37,0.3333333333333333,0.52
limari,20,dann,123,38,0.6666666666666666,0.78
limari,20,dann,123,39,0.631578947368421,0.7899999999999999
limari,20,dann,123,40,0.7619047619047619,0.73
limari,20,dann,123,41,0.6666666666666666,0.78
limari,20,dann,123,42,0.8,0.87
limari,20,dann,123,43,0.6,0.77
limari,20,dann,123,44,0.6,0.65
limari,20,dann,123,45,0.6666666666666666,0.79
limari,20,dann,123,46,0.5882352941176471,0.79
limari,20,dann,123,47,0.631578947368421,0.71
limari,20,dann,123,48,0.8695652173913043,0.92
limari,20,dann,123,49,0.7368421052631579,0.84
copiapo,1,dann,7,0,0.75,0.6599999999999999
copiapo,1,dann,7,1,0.5263157894736842,0.505
copiapo,1,dann,7,2,0.7692307692307693,0.7999999999999999
copiapo,1,dann,7,3,0.631578947368421,0.6900000000000001
copiapo,1,dann,7,4,0.625,0.81
copiapo,1,dann,7,5,0.5,0.32999999999999996
copiapo,1,dann,7,6,0.5263157894736842,0.73
copiapo,1,dann,7,7,0.42857142857142855,0.8
copiapo,1,dann,7,8,0.5714285714285714,0.94
copiapo,1,dann,7,9,0.6086956521739131,0.72
copiapo,1,dann,7,10,0.56,0.59
copiapo,1,dann,7,11,0.48,0.58
copiapo,1,dann,7,12,0.7777777777777778,0.8200000000000001
copiapo,1,dann,7,13,0.5,0.74
copiapo,1,dann,7,14,0.5882352941176471,0.86
copiapo,1,dann,7,15,0.8235294117647058,0.96
copiapo,1,dann,7,16,0.18181818181818182,0.86
copiapo,1,dann,7,17,0.42857142857142855,0.8099999999999999
copiapo,1,dann,7,18,0.5263157894736842,0.68
copiapo,1,dann,7,19,0.6,0.76
copiapo,1,dann,7,20,0.47058823529411764,0.76
copiapo,1,dann,7,21,0.5714285714285714,0.49
copiapo,1,dann,7,22,0.8,0.86
copiapo,1,dann,7,23,0.6,0.73
copiapo,1,dann,7,24,0.5333333333333333,0.72
copiapo,1,dann,7,25,0.5555555555555556,0.64
copiapo,1,dann,7,26,0.3333333333333333,0.8600000000000001
copiapo,1,dann,7,27,0.75,0.78
copiapo,1,dann,7,28,0.46153846153846156,0.85
copiapo,1,dann,7,29,0.6666666666666666,0.6900000000000001
copiapo,1,dann,7,30,0.72,0.7
copiapo,1,dann,7,31,0.5555555555555556,0.65
copiapo,1,dann,7,32,0.6666666666666666,0.75
copiapo,1,dann,7,33,0.5925925925925926,0.26
copiapo,1,dann,7,34,0.6666666666666666,0.9500000000000001
copiapo,1,dann,7,35,0.6666666666666666,0.7699999999999999
copiapo,1,dann,7,36,0.42857142857142855,0.77
copiapo,1,dann,7,37,0.35294117647058826,0.48
copiapo,1,dann,7,38,0.18181818181818182,0.7
copiapo,1,dann,7,39,0.3333333333333333,0.79
copiapo,1,dann,7,40,0.5333333333333333,0.7899999999999999
copiapo,1,dann,7,41,0.5,0.7
copiapo,1,dann,7,42,0.5333333333333333,0.67
copiapo,1,dann,7,43,0.5333333333333333,0.8600000000000001
copiapo,1,dann,7,44,0.6666666666666666,0.5900000000000001
copiapo,1,dann,7,45,0.3333333333333333,0.8500000000000001
copiapo,1,dann,7,46,0.6428571428571429,0.5499999999999999
copiapo,1,dann,7,47,0.7619047619047619,0.73
copiapo,1,dann,7,48,0.7058823529411765,0.78
copiapo,1,dann,7,49,0.46153846153846156,0.86
copiapo,5,dann,7,0,0.9523809523809523,0.99
copiapo,5,dann,7,1,0.782608695652174,0.91
copiapo,5,dann,7,2,0.7058823529411765,0.8899999999999999
copiapo,5,dann,7,3,0.8181818181818182,0.845
copiapo,5,dann,7,4,0.8235294117647058,0.91
copiapo,5,dann,7,5,0.7,0.795
copiapo,5,dann,7,6,0.631578947368421,0.78
copiapo,5,dann,7,7,0.7,0.8400000000000001
copiapo,5,dann,7,8,0.8181818181818182,0.8600000000000001
copiapo,5,dann,7,9,0.5,0.7999999999999999
copiapo,5,dann,7,10,0.8571428571428571,0.89
copiapo,5,dann,7,11,0.9,0.96
copiapo,5,dann,7,12,0.8571428571428571,0.9
copiapo,5,dann,7,13,0.8421052631578947,0.905
copiapo,5,dann,7,14,0.8,0.91
copiapo,5,dann,7,15,0.7272727272727273,0.65
copiapo,5,dann,7,16,0.8571428571428571,0.91
copiapo,5,dann,7,17,0.7058823529411765,0.9199999999999999
copiapo,5,dann,7,18,0.5263157894736842,0.725
copiapo,5,dann,7,19,0.9,0.9299999999999999
copiapo,5,dann,7,20,0.5714285714285714,0.655
copiapo,5,dann,7,21,0.8421052631578947,0.8949999999999999
copiapo,5,dann,7,22,0.9090909090909091,0.865
copiapo,5,dann,7,23,0.7777777777777778,0.91
copiapo,5,dann,7,24,0.8181818181818182,0.855
copiapo,5,dann,7,25,0.625,0.8200000000000001
copiapo,5,dann,7,26,0.8235294117647058,0.92
copiapo,5,dann,7,27,0.5714285714285714,0.9
copiapo,5,dann,7,28,0.6666666666666666,0.99
copiapo,5,dann,7,29,0.7058823529411765,0.9400000000000001
copiapo,5,dann,7,30,0.782608695652174,0.87
copiapo,5,dann,7,31,0.8421052631578947,0.9500000000000002
copiapo,5,dann,7,32,0.7777777777777778,0.92
copiapo,5,dann,7,33,0.6666666666666666,0.86
copiapo,5,dann,7,34,0.8235294117647058,0.92
copiapo,5,dann,7,35,0.8181818181818182,0.8200000000000001
copiapo,5,dann,7,36,0.8181818181818182,0.825
copiapo,5,dann,7,37,0.8571428571428571,0.95
copiapo,5,dann,7,38,0.8421052631578947,0.95
copiapo,5,dann,7,39,0.8571428571428571,0.96
copiapo,5,dann,7,40,0.5,0.86
copiapo,5,dann,7,41,0.9523809523809523,0.99
copiapo,5,dann,7,42,0.8421052631578947,0.89
copiapo,5,dann,7,43,0.42857142857142855,0.715
copiapo,5,dann,7,44,0.75,0.875
copiapo,5,dann,7,45,0.7368421052631579,0.86
copiapo,5,dann,7,46,0.7272727272727273,0.785
copiapo,5,dann,7,47,0.7368421052631579,0.7900000000000001
copiapo,5,dann,7,48,0.7692307692307693,0.8400000000000001
copiapo,5,dann,7,49,0.6,0.7
huasco,1,dann,7,0,0.6666666666666666,0.77
huasco,1,dann,7,1,0.4166666666666667,0.19
huasco,1,dann,7,2,0.6666666666666666,0.72
huasco,1,dann,7,3,0.9473684210526315,0.9999999999999999
huasco,1,dann,7,4,0.6956521739130435,0.725
huasco,1,dann,7,5,0.8235294117647058,0.97
huasco,1,dann,7,6,0.8421052631578947,0.9
huasco,1,dann,7,7,0.631578947368421,0.81
huasco,1,dann,7,8,0.6956521739130435,0.85
huasco,1,dann,7,9,0.6666666666666666,0.66
huasco,1,dann,7,10,0.625,0.8300000000000001
huasco,1,dann,7,11,0.8695652173913043,0.9
huasco,1,dann,7,12,0.7368421052631579,0.8700000000000001
huasco,1,dann,7,13,0.7272727272727273,0.82
huasco,1,dann,7,14,0.7058823529411765,0.81
huasco,1,dann,7,15,0.7058823529411765,0.9099999999999999
huasco,1,dann,7,16,0.3333333333333333,0.9
huasco,1,dann,7,17,0.6666666666666666,0.85
huasco,1,dann,7,18,0.75,0.9
huasco,1,dann,7,19,0.6666666666666666,0.91
huasco,1,dann,7,20,0.782608695652174,0.7999999999999999
huasco,1,dann,7,21,0.3076923076923077,0.56
huasco,1,dann,7,22,0.8,0.8200000000000001
huasco,1,dann,7,23,0.7272727272727273,0.8500000000000001
huasco,1,dann,7,24,0.6666666666666666,0.9700000000000001
huasco,1,dann,7,25,0.7368421052631579,0.87
huasco,1,dann,7,26,0.782608695652174,0.88
huasco,1,dann,7,27,0.18181818181818182,0.6799999999999999
huasco,1,dann,7,28,0.7692307692307693,0.6699999999999999
huasco,1,dann,7,29,0.5714285714285714,0.78
huasco,1,dann,7,30,0.8888888888888888,0.92
huasco,1,dann,7,31,0.6,0.76
huasco,1,dann,7,32,0.6666666666666666,0.82
huasco,1,dann,7,33,0.3076923076923077,0.78
huasco,1,dann,7,34,0.782608695652174,0.86
huasco,1,dann,7,35,0.72,0.83
huasco,1,dann,7,36,0.3333333333333333,0.7399999999999999
huasco,1,dann,7,37,0.3333333333333333,0.92
huasco,1,dann,7,38,0.4166666666666667,0.24000000000000002
huasco,1,dann,7,39,0.6666666666666666,0.8999999999999999
huasco,1,dann,7,40,0.5714285714285714,0.8400000000000001
huasco,1,dann,7,41,0.75,0.76
huasco,1,dann,7,42,0.6666666666666666,0.71
huasco,1,dann,7,43,0.6666666666666666,0.8700000000000001
huasco,1,dann,7,44,0.75,0.73
huasco,1,dann,7,45,0.6666666666666666,0.71
huasco,1,dann,7,46,0.42857142857142855,0.8899999999999999
huasco,1,dann,7,47,0.7368421052631579,0.9199999999999999
huasco,1,dann,7,48,0.7619047619047619,0.8599999999999999
huasco,1,dann,7,49,0.5454545454545454,0.44
huasco,5,dann,7,0,0.7407407407407407,0.81
huasco,5,dann,7,1,0.8695652173913043,1.0
huasco,5,dann,7,2,0.9090909090909091,0.9099999999999999
huasco,5,dann,7,3,0.9523809523809523,0.91
huasco,5,dann,7,4,0.7619047619047619,0.88
huasco,5,dann,7,5,0.9523809523809523,0.99
huasco,5,dann,7,6,1.0,1.0
huasco,5,dann,7,7,0.625,0.9099999999999999
huasco,5,dann,7,8,0.72,0.8500000000000001
huasco,5,dann,7,9,0.8888888888888888,1.0
huasco,5,dann,7,10,0.75,0.9000000000000001
huasco,5,dann,7,11,0.8695652173913043,0.8200000000000001
huasco,5,dann,7,12,0.9473684210526315,1.0
huasco,5,dann,7,13,0.7777777777777778,0.9400000000000001
huasco,5,dann,7,14,0.7619047619047619,0.79
huasco,5,dann,7,15,0.7368421052631579,0.7899999999999999
huasco,5,dann,7,16,0.8421052631578947,0.9800000000000001
huasco,5,dann,7,17,0.8235294117647058,0.98
huasco,5,dann,7,18,0.7368421052631579,0.855
huasco,5,dann,7,19,0.8695652173913043,0.95
huasco,5,dann,7,20,0.9090909090909091,0.9800000000000001
huasco,5,dann,7,21,1.0,1.0
huasco,5,dann,7,22,0.9523809523809523,0.97
huasco,5,dann,7,23,0.7777777777777778,0.93
huasco,5,dann,7,24,0.9473684210526315,0.9800000000000001
huasco,5,dann,7,25,0.9523809523809523,0.99
huasco,5,dann,7,26,0.7368421052631579,0.8599999999999999
huasco,5,dann,7,27,0.9523809523809523,0.96
huasco,5,dann,7,28,0.8235294117647058,0.96
huasco,5,dann,7,29,0.9,0.98
huasco,5,dann,7,30,0.8421052631578947,0.94
huasco,5,dann,7,31,0.8571428571428571,0.9699999999999999
huasco,5,dann,7,32,0.9473684210526315,1.0
huasco,5,dann,7,33,0.7619047619047619,0.835
huasco,5,dann,7,34,0.7272727272727273,0.8
huasco,5,dann,7,35,0.7272727272727273,0.8600000000000001
huasco,5,dann,7,36,0.7777777777777778,0.9599999999999999
huasco,5,dann,7,37,0.9523809523809523,0.925
huasco,5,dann,7,38,0.7777777777777778,0.7850000000000001
huasco,5,dann,7,39,0.7777777777777778,0.84
huasco,5,dann,7,40,0.7692307692307693,0.8799999999999999
huasco,5,dann,7,41,0.8235294117647058,1.0
huasco,5,dann,7,42,0.7368421052631579,0.88
huasco,5,dann,7,43,0.631578947368421,0.8200000000000001
huasco,5,dann,7,44,0.9090909090909091,0.97
huasco,5,dann,7,45,0.8421052631578947,0.9600000000000001
huasco,5,dann,7,46,0.8333333333333334,0.86
huasco,5,dann,7,47,0.7619047619047619,0.92
huasco,5,dann,7,48,0.75,0.89
huasco,5,dann,7,49,0.8333333333333334,0.87
huasco,10,dann,7,0,0.9523809523809523,0.9049999999999999
